T: Index	pval	qval	log2fc	mean	zero_mean	zero_variance
P13073	0.10806498797580877	0.5220939912801056	-0.004521172509637013	26.145137501938613	False	False
P13196	0.5652616943975266	0.8411810300468153	-0.0021880864949403076	20.18080012134252	False	False
P13284	0.3305529845518506	0.6987298860445623	0.0038207482259238553	19.074862761706694	False	False
P13473	0.027568298035994875	0.39135562032499555	-0.012883098104026535	24.330887506925784	False	False
P13489	0.36933476872687665	0.7276386799505367	0.0024802760948377453	25.253662503577274	False	False
P13498	0.03368702332719104	0.4052676354581272	-0.011130153312314867	19.365700214253785	False	False
P13611	0.8341990594841747	0.9455149386646468	-0.0013674083526909382	22.371612526681826	False	False
P13639	0.2561837972996984	0.6533949205443	0.002099297056774771	28.483900000306015	False	False
P13667	0.9295204400907376	0.9804875062673383	8.208599121882787e-05	26.480475001554524	False	False
P13674	0.08402789866538643	0.4945032364315517	0.004569674326157948	22.957062517757336	False	False
P13688	0.8810687667029844	0.9629969167852473	0.0012747683482072364	18.849175307153715	False	False
P13693	0.18409120941543633	0.6003430546501116	0.0022216251323852257	27.028375001016048	False	False
P13716	0.8065873734651001	0.9334393936242998	0.0016063505047417426	19.509875194085424	False	False
P13747	0.041228417391835026	0.423755552107621	-0.011924920738536774	17.406650832920526	False	False
P13797	0.6500539628903427	0.876549993928968	0.0007603785479127816	25.603100002796843	False	False
P13798	0.019308215748480448	0.3816687037978381	-0.006732784019924122	24.022425008402717	False	False
P13804	0.5767475435781677	0.8457651596066129	-0.0012768375364054468	26.926237500942456	False	False
P13807	0.7818315854420447	0.9243809894408829	-0.0005001427098357853	21.633312544373176	False	False
P13861	0.9491580123054502	0.9858936635638283	-0.00015931173041853212	23.00141251719093	False	False
P13928	0.07357549080056125	0.4748796230245114	0.004478046712076253	23.031262516869177	False	False
P13929	0.18624117564788595	0.6016626624504035	0.005301859931946857	21.24170005818888	False	False
P13984	0.3033707127239916	0.6794972634868208	-0.003496472963156841	23.25616251431945	False	False
P13987	0.020558861993285653	0.3822386290248612	0.01161953788838516	25.35533750336471	False	False
P13994	0.9462024003447582	0.9853418454955345	0.000992021449453205	17.87001311202318	False	False
P13995	0.8937456768506359	0.9689585427569442	-0.0007073147647293248	24.692200005392074	False	False
P14174	0.037946103766585554	0.4152775131598266	-0.00870201289091709	24.360362506539712	False	False
P14209	0.058447658745106094	0.4578740238538328	-0.03945693273961667	19.18476274693436	False	False
P14314	0.19280070264060703	0.6049189113140667	0.003344481313741598	26.671900001424536	False	False
P14316	0.16920473426107588	0.5863395072536474	0.006815120369260398	19.9120876466123	False	False
P14317	0.6243791882113473	0.8650541765788431	-0.005277051658642144	17.264913422553903	False	False
P14324	0.21383367317745625	0.6206033180162671	0.002617186832587907	24.124012507836255	False	False
P14373	0.31803394950544067	0.6898787014763019	-0.005785588748091661	19.998650138096853	False	False
P14406	0.19008830042823777	0.6031647994357545	-0.0072601824830715415	24.861987504778188	False	False
P14543	0.8279146896897401	0.9441250815795855	-0.0013704941997583063	17.830313121115367	False	False
P14550	0.18424322988024655	0.6004899368134021	-0.003079500072504878	24.13296250788928	False	False
P14618	0.941117510200906	0.9850890908175216	-3.749323254396584e-05	29.756850000183178	False	False
P14621	0.42831626459006494	0.7672865002745112	0.0032162281205149975	20.9898375693672	False	False
P14625	0.28060331395723226	0.6648926909011469	0.001583881051894145	28.36202500046047	False	False
P14635	0.3888206387536639	0.7433146448864073	0.0052083479974608824	22.82561251946383	False	False
P14649	0.4867320991593923	0.797890984101564	0.0019554516339812147	20.16451262284863	False	False
P14678	0.23115298868847683	0.6367892912397163	0.0033651022318001364	26.96022500126574	False	False
P14735	0.5387553811313712	0.8267789608490727	-0.0010086851658274753	24.732025005194764	False	False
P14854	0.6998539135690185	0.8983762086209125	-0.001077119415686313	25.321250003432077	False	False
P14859	0.5355671696232831	0.8253155013003133	-0.0040943723624467685	21.174062561224524	False	False
P14866	0.08172705504046134	0.48967746665304346	0.0031289692916855022	26.512962501416318	False	False
P14868	0.27821650691971467	0.6630826748253199	-0.0019651244288273004	25.764262502517674	False	False
P14923	0.0627585382581957	0.4679967260264587	0.0033397600786274724	25.462262503172735	False	False
P14927	0.6784669860911896	0.8926818846899347	-0.0025550932400109755	25.481987503112748	False	False
P15121	0.45608701742593805	0.7809446167308697	-0.0011612482881119372	28.13261250049734	False	False
P15151	0.025497154704764574	0.39135562032499555	0.012733599930017558	23.928687508960603	False	False
P15170	0.1675764096633151	0.584509338642703	-0.0022494936938057047	24.71251250529299	False	False
P15260	0.7441002505649468	0.9122152291236926	0.0015276208153116452	19.173987744176436	False	False
P15289	0.579021247608595	0.8463377009338577	-0.0022906688730734226	20.523662595699342	False	False
P15291	0.04365696811234859	0.4302472004618565	0.011005139091806272	22.84688751917836	False	False
P15311	0.7389311667552134	0.9111856008565293	0.0008565511364847401	27.815587500649205	False	False
P15336	0.1418745056157417	0.5615440467289535	-0.008400597262518622	19.035275269365876	False	False
P15374	0.7259609509900954	0.9087751618755497	0.002304635670831663	24.05561250832868	False	False
P15408	0.8306022325223672	0.9447921457035543	0.000852998177755011	20.77097508065698	False	False
P15428	0.999742280439949	1.0	1.2792465061547678e-06	22.55541252346632	False	False
P15514	0.04525549244597859	0.43275678316498817	0.00536299225810445	20.032587634574803	False	False
P15529	0.013573290562965487	0.3596696762185729	0.008221746318143744	23.005750017146887	False	False
P15531	0.13073147140242694	0.5498328355316092	-0.00538688758641189	27.363412500909217	False	False
P15559	0.07484607552616707	0.47781200001079865	-0.00362317643334956	29.249475000230515	False	False
P15586	0.37385076986395827	0.7300044618645339	0.002259562422915525	22.896275018475368	False	False
P15822	0.8217173096655223	0.9406377830966233	-0.0014633931241478638	17.526288267036733	False	False
P15848	0.18097987077359132	0.5982678261021482	-0.005434102464299366	21.563512546669337	False	False
P15880	0.4761347187618309	0.7909957683367089	0.0015392595481646665	27.5530375006115	False	False
P15882	0.4695340670810642	0.7891365840600069	0.0039785103256600885	17.960813066303665	False	False
P15907	0.18094184728344012	0.5982678261021482	-0.012098637661326926	18.489025395239963	False	False
P15923	0.10926728056791704	0.5230991999870028	0.006365147050776323	19.066212763174963	False	False
P15924	0.015564341205717749	0.36863563510982345	0.002725272329261063	24.4629750062032	False	False
P15927	0.08998532826612396	0.49988770555589573	-0.006625551366644855	22.464450025002392	False	False
P15954	0.3732104901423217	0.7297506849182134	0.017168897153219582	22.837575020271345	False	False
P16035	0.28319861977261135	0.6666991997826498	-0.02312953788471735	14.995779527641613	False	False
P16070	0.5968576005233053	0.8535063687483266	0.0005793802774328091	26.57863750161297	False	False
P16083	0.48488711558734676	0.796845709967331	-0.0024197075335080846	22.88237501868869	False	False
P16104	0.09206822255571459	0.5028296305079766	0.004292630488414	29.167487500224425	False	False
P16144	0.42724098230123053	0.7670046145294155	-0.001399098100513494	23.52823751192765	False	False
P16152	0.21352999159723116	0.6206033180162671	-0.0026912654493865132	26.45761250157798	False	False
P16219	0.11460833618724242	0.530287704277874	-0.0044629939421247525	20.570612592612818	False	False
P16220	0.0026240408053180867	0.3106113689536618	-0.011780085465477217	22.3376875272656	False	False
P16260	0.6495261863165201	0.876549993928968	-0.0016265945868893324	21.425500051302343	False	False
P16278	0.7017043986774187	0.8995403766102275	0.0004921274075276005	24.05926250822951	False	False
P16333	0.8480427741287314	0.9516915876513318	0.000619618499526779	22.089562532343674	False	False
P16383	0.14998111696508779	0.5704237621326859	-0.005563897857332565	20.458962600409713	False	False
P16402	0.29391399324283113	0.6734442778522417	0.011396841332102996	26.43907500151524	False	False
P16403	0.6437105846704361	0.8735624010626647	0.002377219131063184	29.261862500215365	False	False
P16422	0.05631505946482422	0.45403602611218985	-0.009096570871600783	23.30190001416473	False	False
P16435	0.15669800303919842	0.5760813802533633	0.0014604704031995232	24.856925004677684	False	False
P16455	0.9053740107019818	0.9716108259492187	0.0008427709004968497	23.76217501022423	False	False
P16615	0.4737807851319395	0.7904495350862641	-0.0011433394600512217	27.143387500903323	False	False
P16885	0.4339359804771407	0.7706832358712208	0.00463615385150438	20.303562611720903	False	False
P16930	0.9212826113410588	0.9774458767535902	0.00035514795828491745	22.613812522528296	False	False
P16949	0.1062096036571216	0.518989567491158	-0.0028443032459787823	25.868750002372863	False	False
P16989	0.380303477139952	0.7357058530618671	-0.0022673036788090194	24.78555000500005	False	False
P17010	0.653071109927443	0.8769194315627862	0.0012508727913519732	21.539237547372778	False	False
P17020	0.7128487243992203	0.903075496303467	-0.0029694271245932764	16.657101403664306	False	False
P17028	0.6052174935298269	0.8565902383507983	0.003981273417661786	20.594575091428837	False	False
P17029	0.6651331862975977	0.8847818199121531	0.00265714778614933	21.77726254036911	False	False
P17036	0.2567759594662397	0.6533949205443	-0.0074225936987575266	19.09775025784881	False	False
P17050	0.9893620084975286	0.9979445153726431	7.07566318072752e-05	21.20525005985383	False	False
P17081	0.7340234349520245	0.910824419732841	0.0018435366799861394	17.276663410811782	False	False
P17096	0.10952304308495803	0.5230991999870028	0.00772372190840768	24.88808750462794	False	False
P17097	0.1440306022342436	0.5630769199171979	0.024500906399290576	17.951938076732326	False	False
P17098	0.030063088412094874	0.39354017306820716	0.013410959937227112	17.757113153068385	False	False
P17152	0.07268435821194698	0.47352811092396424	0.005959148632954942	22.37008752668013	False	False
P17174	0.9440964701827044	0.9853418454955345	-6.491737775045741e-05	25.927337502278938	False	False
P17275	0.20912648474050785	0.6173042656195625	-0.00865985335742406	20.059787632779603	False	False
P17301	0.7911442712066287	0.9278318544222081	-0.0008584546079644413	22.305137527840234	False	False
P17302	0.23799773732674775	0.6421448384476401	-0.005135254753763016	20.83270007730822	False	False
P17405	0.2768798059111599	0.6621038837005998	-0.008769524234602852	18.810350315437667	False	False
P17480	0.2165657905276597	0.6212418865688132	0.0024527740214648763	23.932625008917633	False	False
P17516	0.41984737056152394	0.7624958760287337	0.005965899055669955	25.530450003016227	False	False
P17535	0.16061209608597027	0.5809661823008537	0.0048529057115624715	21.54835004702061	False	False
P17544	0.8903030156092431	0.9670154374473187	-0.00027772314779021183	20.882287574555658	False	False
P17568	0.4364565149835572	0.7725540706127753	0.004057510309906107	21.846287538359498	False	False
P17655	0.27227079313568575	0.6586420002003982	-0.002386409129365458	25.978037502232123	False	False
P17676	0.11427389507101422	0.5297392525102202	0.0069943895642718325	23.71421251036878	False	False
P17693	0.4514007772541596	0.7803848324925997	-0.009586503239674362	16.299851812409276	False	False
P17707	0.7133074927364785	0.903075496303467	0.0030850475977798495	17.96533806727043	False	False
P17812	0.043675158127438836	0.4302472004618565	0.004422073002106366	24.74131250519208	False	False
P17844	0.5819138864031845	0.8467305195792496	0.001163948272646107	27.163962500871804	False	False
P17858	0.38201431709607403	0.7376797832182002	-0.0027228524462820664	23.350150013469083	False	False
P17900	0.3678372915795513	0.7262659694309349	-0.0031863587406479304	22.734975020674952	False	False
P17931	0.5855149569201135	0.848438531445551	0.001362469570429114	26.581087501473128	False	False
P17936	0.10598446889086593	0.518989567491158	-0.011182931726402234	21.064850066103766	False	False
P17980	0.6534805465847209	0.8771153891905804	-0.0008820538920875604	25.862450002384794	False	False
P17987	0.18388337055519516	0.5999660431884952	0.002411595045193022	26.339712501682015	False	False
P18065	0.8524486064417816	0.9516915876513318	-0.0015222592194730556	18.623650358601935	False	False
P18074	0.17544367632896285	0.5918646305157963	0.005325411502842138	21.567000046471158	False	False
P18077	0.6129379866577729	0.8614263596271402	-0.0016993056412136682	27.350462500847307	False	False
P18084	0.04032710428932094	0.42350863500902525	-0.008286113102630903	24.29765000693895	False	False
P18085	0.3728620171515592	0.7296672885541292	-0.0020879318184289794	25.653325002775944	False	False
P18124	0.8716226494904151	0.9589800060906184	0.0003458310636877397	28.034500000477266	False	False
P18206	0.08545530967399345	0.49742642944563353	0.0033542409565305046	25.986250002229255	False	False
P18283	0.14124803082832327	0.5615440467289535	-0.006612408458683462	21.232775058639312	False	False
P18440	0.11679145068776596	0.5342817667034659	-0.009813633429304172	19.950875142755304	False	False
P18583	0.0113144189722384	0.34580244947659194	0.007272356309851435	23.196100014925435	False	False
P18615	0.19177239135647753	0.6039960086571438	0.004795761801817098	22.033725033656456	False	False
P18621	0.9012944043695228	0.9706324149636163	0.0004729184734691241	27.721112500727507	False	False
P18754	0.24672055702572515	0.6489071056710916	0.0038246188028422602	24.3483625068515	False	False
P18827	0.4142701110049395	0.7585973138817276	-0.006806439158181251	23.455862512809674	False	False
P18846	0.03104036047320772	0.39576439693755877	0.009158037413871048	20.039475134191647	False	False
P18858	0.7758220930253981	0.922701361768639	0.0005767848202986237	23.79661250994505	False	False
P18859	0.011820644668967397	0.34580244947659194	-0.059609603574345846	20.710962588171327	False	False
P18887	0.012615347115653387	0.35165677365342785	0.006187879403848885	23.187425015113757	False	False
P19022	0.3781232475645873	0.733611058471897	-0.008736590111589794	18.873612802027516	False	False
P19075	0.4812413721484436	0.7931331104559443	-0.0022872034123572146	19.37756271198058	False	False
P19174	0.0432336021879314	0.4290539423013427	-0.004737312041423032	21.59310004559972	False	False
P19224	0.22028704382780787	0.6251490515926739	-0.003998932785015516	22.126787531558755	False	False
P19256	0.17625049595685735	0.592869621215423	-0.01202012809464813	20.557075094578884	False	False
P19338	0.9883864900615112	0.9976710939051304	-5.706260339788849e-05	28.99065000028751	False	False
P19367	0.21312460469619382	0.6204985097703912	0.003446748905295952	22.961075017698395	False	False
P19387	0.5598673149409628	0.8385567663126714	0.0026587624238054997	22.68308752147557	False	False
P19388	0.24647357839109235	0.6488037091794728	0.0035350748612083182	23.851750009341927	False	False
P19404	0.6290223794439104	0.8679223479407997	0.0016725445490201544	23.988812508745248	False	False
P19419	0.39805442777269967	0.7494488684287977	0.011151994140246096	17.4158258302246	False	False
P19438	0.36217312612283703	0.7228298260372044	-0.0034546972827830254	20.860037575861206	False	False
P19440	0.235162954231673	0.6393091714826302	-0.0037083938070108825	23.736487510324622	False	False
P19447	0.06769092230802502	0.46883867655057604	-0.005924258115708122	21.397987552246192	False	False
P19474	0.4370419378079781	0.7725540706127753	-0.0026400502341930687	21.620500044781	False	False
P19532	0.8075739788524197	0.9336996009370382	0.0029361664308658287	20.386525106748337	False	False
P19623	0.9071002254964984	0.971617016821452	0.00028715209761157387	25.791275002501898	False	False
P19634	0.030992947021595843	0.39576439693755877	-0.013944423893018454	19.07516276242246	False	False
P19793	0.5350277484100147	0.8250427896042283	0.0013741173352855012	19.880600149416658	False	False
P19823	0.22978388612064854	0.6359712188885334	0.01156578011595322	24.198625007628152	False	False
P19827	0.34579334025810843	0.7115322960383113	0.03167333014745774	20.228087630434793	False	False
P19838	0.4202017930228163	0.7624958760287337	-0.0019688307381990444	22.018350034024362	False	False
P19971	0.7267655906132503	0.9091192254645994	-0.008804402110760935	13.624936642354708	False	False
P20020	0.9480022792481715	0.9856454825305142	0.00013605160834356038	24.743025005153456	False	False
P20042	0.20036456640264552	0.6135673307496676	-0.0036857439447958535	25.152825003865793	False	False
P20073	0.44206350017180646	0.7753280522228331	-0.0014294234380853553	25.619200002771976	False	False
P20226	0.23582908248747375	0.6393091714826302	-0.0071828494230743315	19.027687771013362	False	False
P20248	0.2760939612122665	0.6615649417574381	-0.009352261810828743	20.99656256953989	False	False
P20290	0.5717376527932421	0.843812893077955	0.0028256349151154565	24.87103750473679	False	False
P20337	0.5415315702289447	0.8282655010554774	-0.004214209017372283	17.877350601035292	False	False
P20338	0.54123969743534	0.8282655010554774	-0.002474975038544259	21.839012538508044	False	False
P20339	0.0027057227373002745	0.3137175822437345	-0.0068472034311629236	23.215062514744865	False	False
P20340	0.6419960095584689	0.8730266546167862	0.0011909185761327405	23.60077501134206	False	False
P20585	0.47289387237577085	0.7904495350862641	-0.0022784842427286747	21.422650051398545	False	False
P20618	0.1487457593429242	0.5697335961438017	0.0034828180373243814	25.756450002543694	False	False
P20645	0.6949066454334999	0.8965596244819934	0.000946181433494487	24.296425006962956	False	False
P20674	0.8502144840673653	0.9516915876513318	0.001446159976565331	26.127200002015627	False	False
P20700	0.023212787531298292	0.3879704271423287	0.006993786599162465	25.981237502180047	False	False
P20711	0.9144498564292374	0.9742927813439534	-0.0004304913204665792	20.57606259264292	False	False
P20742	0.12655372519821406	0.5440144715697279	0.07005252041101641	18.153525588419242	False	False
P20749	0.8730793185236202	0.9591598452987417	0.0008780834080353389	19.224612735874025	False	False
P20810	0.5331179605305212	0.8243318134048365	-0.0019122422963063703	25.732612502604955	False	False
P20823	0.43716474252916054	0.7725540706127753	0.004811353883604864	19.10056275762966	False	False
P20839	0.19116379643043804	0.6036719515696672	-0.0031200924870299707	22.515325024066193	False	False
P20933	0.9431752528405195	0.9853418454955345	-0.0003350279872784079	22.133187531364307	False	False
P20936	0.47109949424703423	0.7894596993436629	-0.0019231455596412739	21.306412555726794	False	False
P20962	0.9968838562372908	1.0	-1.5641294788136425e-05	25.826125002423975	False	False
P21127	0.9030943133742365	0.9706324149636163	0.0001353553438902342	22.880675018674506	False	False
P21266	0.2885638499597272	0.6692145834373596	-0.007140694864418731	19.919475146205194	False	False
P21281	0.36573023381436404	0.725077208488565	-0.001737259162837828	23.61978751114524	False	False
P21283	0.3921290786090554	0.7449348830902265	-0.002243114446600185	22.626475022334418	False	False
P21291	0.016660497280598294	0.37032918825785843	0.005735763200585042	25.935212502258512	False	False
P21333	0.0258015340592265	0.39135562032499555	0.0029292273703288036	28.074050000580737	False	False
P21359	0.4550570146374314	0.7803848324925997	-0.0010950101862009674	21.130975062965767	False	False
P21397	0.03866776691934659	0.41943039212135746	-0.006183472328827088	20.76168758116312	False	False
P21399	0.8024224812806151	0.9315820855733087	0.000601412827598852	24.32553750688799	False	False
P21579	0.7792731740626809	0.9243809894408829	0.0012345842145179906	21.106587563994445	False	False
P21583	0.11965790959610964	0.5376808231916663	-0.012911742491218396	18.618175359863773	False	False
P21695	0.10767034348132032	0.5220939912801056	-0.009521615661262703	19.679125172550023	False	False
P21730	0.35616272143323857	0.7201957390845892	-0.012257447893772625	18.517300390217407	False	False
P21796	0.6642136224045914	0.8842440465836142	0.0007809259961353381	27.676162500713648	False	False
P21817	0.2190212608361245	0.6243197401906805	0.016978916411692985	12.693821894125929	False	False
P21912	0.9121910185087808	0.9735786713279436	-0.00046965668501279995	24.491550006161425	False	False
P21926	0.628223374641359	0.8679223479407997	0.001645416505567402	23.337800013621028	False	False
P21953	0.506874880692204	0.8124390951502167	-0.004857601218432873	21.41837505180888	False	False
P21964	0.10016556931952338	0.511745602178119	-0.004432818658277681	25.028950004252827	False	False
P21980	0.7458053501897017	0.9122152291236926	0.0005954094150476995	27.963212500629496	False	False
P22033	0.631162454604919	0.8685943634347842	0.0006937653167675879	22.016450033962343	False	False
P22059	0.4279533176528329	0.7672865002745112	-0.001970002957249943	23.816237509727316	False	False
P22061	0.1201255069769866	0.5376808231916663	-0.002268113647601525	25.26850000366181	False	False
P22087	0.014357305584239092	0.36445468021530003	0.007421099958104956	26.18372500184257	False	False
P22102	0.6728535791887611	0.8897436769134526	-0.0007584918563642371	24.83923750485772	False	False
P22234	0.29347524254964863	0.673084984580575	0.0036152804217841387	26.40975000163906	False	False
P22314	0.03743339739532793	0.41462906487305434	-0.0038807215996229084	26.807250001253216	False	False
P22392	0.6079586113659519	0.8583651284383522	-0.0010595076554526844	29.109737500281696	False	False
P22413	0.7072968710551051	0.9015402249627569	0.00295371004678449	19.242750234179432	False	False
P22415	0.52680344937222	0.8208173736551642	-0.00496341455711516	19.036250270014392	False	False
P22492	0.8910990308142613	0.967479984041882	0.0009812633961379248	15.821127498441804	False	False
P22570	0.6748777299572063	0.8905645836716134	0.0007736701926395755	23.609212511322088	False	False
P22626	0.004903369597417364	0.3235109126816032	0.00931221065243849	29.262187500220847	False	False
P22670	0.981485549965385	0.9959586267363242	-0.00011909379051258285	21.64335004412084	False	False
P22676	0.7464458189651206	0.9122923626812933	0.0008806485639056885	19.605512680973842	False	False
P22681	0.8295179969334179	0.9444684513371279	-0.000895062602354441	20.758850081450205	False	False
P22692	0.4509579877614683	0.7803848324925997	-0.002674876594110189	21.36770005333923	False	False
P22695	0.20970453189058402	0.6173532977920941	0.0026893028903705114	25.97772500219135	False	False
P22736	0.5480811957572184	0.8318656747916033	-0.0028181728763809126	18.946862786114007	False	False
P22830	0.30682670555299985	0.6827339020043863	-0.002309559864415616	23.066250016439525	False	False
P23025	0.3646697217940921	0.7245724197762615	-0.007847155990167819	18.319812943852384	False	False
P23141	0.6663158085595176	0.8855405566216716	-0.003542149422985856	17.402388335614262	False	False
P23142	0.9195761299597657	0.9764805934473749	-0.0016437129053744031	21.266687559187474	False	False
P23193	0.6873617946939264	0.8953338695117488	-0.0012150503575544024	24.805175004957107	False	False
P23229	0.5263730505973192	0.8206964108576218	-0.0014738208117172878	24.560250005745786	False	False
P23246	0.011715916798276126	0.34580244947659194	0.006040289902721301	28.173050000479858	False	False
P23258	0.16955082528018492	0.5865911616548334	-0.002682120732851137	23.120462515806963	False	False
P23284	0.647083853524556	0.8754279294308923	0.0009242649349527662	27.99457500052757	False	False
P23368	0.47082668171238673	0.7894293642871577	-0.0020889995756002166	23.81271250992277	False	False
P23378	0.4387061566707114	0.7734459495684484	0.0052226118255744485	20.49157509809811	False	False
P23381	0.25291384887631363	0.652587121469912	0.0045049441945489085	25.102237504024266	False	False
P23396	0.8522953771109746	0.9516915876513318	-0.0004093127772660647	27.98493750057142	False	False
P23409	0.45652679204906144	0.7810742947710915	-0.004064020987941958	19.250362731986275	False	False
P23434	0.4355587611328304	0.7714099458786311	0.0065546627418622775	23.231062514846542	False	False
P23497	0.6016324059251501	0.8556221168828366	0.0026752890275414058	22.050350033275393	False	False
P23511	0.717824505178104	0.9053262170260374	0.0024537625973251663	20.127925126615853	False	False
P23526	0.056149017592782215	0.45357311645350273	-0.0024677608150081233	27.264612500902143	False	False
P23528	0.33052604520239287	0.6987298860445623	-0.001214663279863506	28.938037500301583	False	False
P23588	0.026810226365367482	0.39135562032499555	0.004149168370111866	26.71583750115548	False	False
P23610	0.24741991038887126	0.6497896636475408	-0.007166550474358359	20.811912578606133	False	False
P23634	0.03601341872570418	0.41352497901676244	-0.007627508757531016	21.563300046571655	False	False
P23743	0.6952243641999268	0.8965596244819934	-0.0020998588599633406	20.602987590828313	False	False
P23786	0.7311331726949837	0.9101620559492812	0.0007933845743714722	24.053100008233265	False	False
P23919	0.1061975181829345	0.518989567491158	0.004436114294287084	24.951500004491287	False	False
P23921	0.1481036984408618	0.5695013225131059	0.004436982399762661	24.434850006366005	False	False
P24311	0.3467560626004823	0.7121031635021873	0.008013242003681552	24.07836250814643	False	False
P24385	0.26786800769335023	0.6586420002003982	0.011116113190819317	19.08287526114453	False	False
P24386	0.8911584541890872	0.967479984041882	0.0005457706367332963	21.113025063733318	False	False
P24390	0.2497977983347658	0.65116940857899	-0.022350913021887873	17.932563092768035	False	False
P24468	0.00613685267069519	0.32506720122237576	0.005495304666892826	21.205225059716035	False	False
P24534	0.027218141694598068	0.39135562032499555	-0.006952250535861879	27.244162500887366	False	False
P24539	0.0701145796304956	0.47220023016456214	-0.0031868626013874276	25.63390000272691	False	False
P24557	0.2615501581481041	0.6557201040576743	-0.005035873117691777	22.02672503390683	False	False
P24592	0.7568684784208087	0.9146949758885474	0.0021243481278758938	19.988025139272544	False	False
P24752	0.16204383424181049	0.5810196670282273	0.0034195713211053885	24.516475006115108	False	False
P24821	0.42715813573737504	0.7670046145294155	0.006133126105585108	21.817437539218957	False	False
P24844	0.5367509333728172	0.8253155013003133	-0.010157863347977253	18.27710046226352	False	False
P24863	0.685614808154333	0.8948431469959762	0.0008922732016481368	18.26132545933192	False	False
P24864	0.7345963854617926	0.910824419732841	0.0026695047048440877	18.99890027639623	False	False
P24928	0.22047797553839524	0.6251490515926739	0.0023628098487257446	24.29810000702004	False	False
P25054	0.716348474019224	0.9039961622422329	-0.001096807302795058	20.219525118205137	False	False
P25098	0.9576779470521821	0.9874344383617378	-0.00021189903067673756	21.60495004521806	False	False
P25205	0.04545321494760875	0.43275678316498817	0.004364166093482209	25.100337503985145	False	False
P25208	0.3627815301033789	0.7230794203774613	-0.003450177892367557	20.814912578192526	False	False
P25311	0.006548061177913585	0.3251787129488074	0.05812085670554312	15.965171111349548	False	False
P25325	0.19252631569659706	0.6046045940133133	-0.0028699044185506034	24.40495000651446	False	False
P25398	0.1746936286520317	0.5912707431299534	-0.0028040830549667267	27.549825000751905	False	False
P25445	0.9159776247723646	0.9750729554028397	-0.000354758688685955	20.576837592400217	False	False
P25490	0.5970441722551243	0.8536308945090763	-0.00155191074103656	23.28707501415222	False	False
P25685	0.7363790504227629	0.910824419732841	-0.00100019177022641	24.297837507102827	False	False
P25686	0.5588432569584687	0.838344384719528	0.004987290857921278	18.986537778654277	False	False
P25705	0.1312680374251553	0.5499101611531629	-0.0038503587460505416	28.392125000413433	False	False
P25774	0.9470545419487632	0.985534016970332	-0.00017008372952755072	23.52380001201557	False	False
P25786	0.0851743358900463	0.4968020407454774	0.007213281181735097	25.552700002938842	False	False
P25787	0.8523728195494032	0.9516915876513318	-0.0009955971198496152	25.240712503651327	False	False
P25788	0.13394262456683492	0.5517997934100316	0.0024966264091772538	25.835837502438107	False	False
P25789	0.721071480393128	0.9072697570633734	0.000673829348387673	26.207850001878207	False	False
P25815	0.31337102578717085	0.6876015874937018	-0.005387372423177038	25.569362502870298	False	False
P25940	0.48891893913472567	0.7992352137988694	0.06039991590707129	18.46915060421273	False	False
P25963	0.03966052462372801	0.4227794212201715	0.013165219500858428	19.546587689229625	False	False
P26006	0.7786806228343788	0.9243809894408829	-0.0012484468720654384	23.879650009357732	False	False
P26038	0.006394143187723953	0.32506720122237576	0.004844709296567519	29.51325000019238	False	False
P26196	0.767353098003078	0.9189519974573105	0.0011869485219457587	24.7494250050933	False	False
P26358	0.051678980457276334	0.44668882668654286	0.0030647813685099165	23.78463750995041	False	False
P26368	0.022671673517280905	0.3879704271423287	0.006218136952632303	26.28901250173319	False	False
P26373	0.3570353575349484	0.720452344226213	0.004209328421166022	27.593600000648358	False	False
P26374	0.8373764594101585	0.9465994758549618	-0.0009461754214202294	20.155737623990895	False	False
P26440	0.9663930021243508	0.9907577916390166	-0.00023311498578241352	22.031575033778665	False	False
P26447	0.5441571797267194	0.8295786428669603	-0.002518479507578713	27.929587500594728	False	False
P26572	0.45327878604372696	0.7803848324925997	0.0012992899005641087	21.395575052308814	False	False
P26583	0.39982621178024186	0.750822695792181	-0.0023130575825565224	23.679900010636004	False	False
P26599	0.6578312632547045	0.8812074656053244	-0.0008540688867037389	27.22792500090319	False	False
P26639	0.36374895609642194	0.7233110713697374	-0.0024585289584126667	26.275775001779536	False	False
P26640	0.9935300785460137	0.9987683742149733	-1.7387205984474057e-05	25.445475003167452	False	False
P26641	0.5264192894168044	0.8206964108576218	0.0011026104426970762	27.76766250071673	False	False
P26651	0.8733418033539497	0.9591598452987417	0.002263844956840666	17.014351097655254	False	False
P26885	0.10826398832015768	0.5220939912801056	0.005628252682066489	23.56148751173277	False	False
P26927	0.6967279611257893	0.8967785638252733	0.01221965952698148	16.676488982140434	False	False
P27105	0.6336553192523157	0.8689850363256513	0.0016809609672228587	24.177737507673214	False	False
P27144	0.09933366263749531	0.5107955429656065	0.004048162865377829	23.501000012446003	False	False
P27216	0.9481210449631503	0.9856454825305142	0.00029512983918083906	24.442325006368257	False	False
P27348	0.13822551134292646	0.5588948573620683	0.005705904017826781	26.63751250148632	False	False
P27449	0.693394692141636	0.896457881626465	-0.005598152294426539	19.842587656353473	False	False
P27540	0.7103739859290983	0.9025768511852945	-0.001300294000206812	20.420162603019048	False	False
P27635	0.6854080890553516	0.8948431469959762	0.0015219015342979644	27.089825000869002	False	False
